trial,session,session_trial,trial_index,trial_type,picture_type,picture_label,sprang_form,suffix,suffix_label,rule_type,rule_id,stim_onset_s,stim_duration_s,repetition,total_repetition,item_repetition,rule_repetition,audio_file,recording_duration_s,duration_for_fmri_s,log_file,jitter_ms
24,1,24,24,trial-024-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,226.9896,4.0,2,2,2,6,Sub6009_024_recibis.wav,10.9116,10.9116,fmri_naming_task-20251204-112857-CGDNW.log,6912
25,1,25,25,trial-025-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,238.4228,4.0,3,3,3,7,Sub6009_025_impedir.wav,7.3797,7.3797,fmri_naming_task-20251204-112857-CGDNW.log,3380
26,1,26,26,trial-026-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,246.3394,4.0,3,3,3,7,Sub6009_026_comenzas.wav,9.1699,9.1699,fmri_naming_task-20251204-112857-CGDNW.log,5170
27,1,27,27,trial-027-montas,9,montas,mantiando,as,-as,rule_as,3,256.0393,4.0,3,3,3,8,Sub6009_027_montas.wav,7.8594,7.8594,fmri_naming_task-20251204-112857-CGDNW.log,3859
28,1,28,28,trial-028-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,264.4392,4.0,3,3,3,7,Sub6009_028_recibis.wav,7.9565,7.9565,fmri_naming_task-20251204-112857-CGDNW.log,3956
29,1,29,29,trial-029-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,272.9391,4.0,3,3,3,7,Sub6009_029_lavar.wav,8.6452,8.6452,fmri_naming_task-20251204-112857-CGDNW.log,4645
30,1,30,30,trial-030-dominas,5,dominas,damitiando,as,-as,rule_as,3,282.1057,4.0,3,3,3,9,Sub6009_030_dominas.wav,7.5388,7.5388,fmri_naming_task-20251204-112857-CGDNW.log,3539
31,1,31,31,trial-031-partir,10,partir,partiondo,ir,-ir,rule_ir,2,290.1723,4.0,3,3,3,8,Sub6009_031_partir.wav,7.6457,7.6457,fmri_naming_task-20251204-112857-CGDNW.log,3646
32,1,32,32,trial-032-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,298.3389,4.0,3,3,3,8,Sub6009_032_avanzar.wav,8.8865,8.8865,fmri_naming_task-20251204-112857-CGDNW.log,4886
33,1,33,33,trial-033-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,307.7555,4.0,3,3,3,9,Sub6009_033_gustar.wav,9.4575,9.4575,fmri_naming_task-20251204-112857-CGDNW.log,5458
34,1,34,34,trial-034-sentis,12,sentis,sontiondo,is,-is,rule_is,4,317.7387,4.0,3,3,3,8,Sub6009_034_sentis.wav,8.5757,8.5757,fmri_naming_task-20251204-112857-CGDNW.log,4576
35,1,35,35,trial-035-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,326.8386,4.0,3,3,3,9,Sub6009_035_deprimir.wav,7.5004,7.5004,fmri_naming_task-20251204-112857-CGDNW.log,3500
36,1,36,36,trial-036-definis,3,definis,dofiniondo,is,-is,rule_is,4,334.8719,4.0,3,3,3,9,Sub6009_036_definis.wav,8.0384,8.0384,fmri_naming_task-20251204-112857-CGDNW.log,4038
37,1,37,37,trial-037-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,343.4385,4.0,4,4,4,10,Sub6009_037_lavar.wav,8.559,8.559,fmri_naming_task-20251204-112857-CGDNW.log,4559
38,1,38,38,trial-038-definis,3,definis,dofiniondo,is,-is,rule_is,4,352.5217,4.0,4,4,4,10,Sub6009_038_definis.wav,10.9325,10.9325,fmri_naming_task-20251204-112857-CGDNW.log,6933
39,1,39,39,trial-039-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,363.9883,4.0,4,4,4,10,Sub6009_039_comenzas.wav,7.6501,7.6501,fmri_naming_task-20251204-112857-CGDNW.log,3650
40,1,40,40,trial-040-partir,10,partir,partiondo,ir,-ir,rule_ir,2,372.1715,4.0,4,4,4,10,Sub6009_040_partir.wav,9.7969,9.7969,fmri_naming_task-20251204-112857-CGDNW.log,5797
41,1,41,41,trial-041-montas,9,montas,mantiando,as,-as,rule_as,3,382.5048,4.0,4,4,4,11,Sub6009_041_montas.wav,9.5071,9.5071,fmri_naming_task-20251204-112857-CGDNW.log,5507
42,1,42,42,trial-042-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,392.538,4.0,4,4,4,11,Sub6009_042_recibis.wav,7.7488,7.7488,fmri_naming_task-20251204-112857-CGDNW.log,3749
43,1,43,43,trial-043-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,400.8212,4.0,4,4,4,11,Sub6009_043_avanzar.wav,8.7258,8.7258,fmri_naming_task-20251204-112857-CGDNW.log,4726
44,1,44,44,trial-044-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,410.0712,4.0,4,4,4,11,Sub6009_044_deprimir.wav,9.3069,9.3069,fmri_naming_task-20251204-112857-CGDNW.log,5307
45,1,45,45,trial-045-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,419.9044,4.0,4,4,4,12,Sub6009_045_impedir.wav,8.2202,8.2202,fmri_naming_task-20251204-112857-CGDNW.log,4220
46,1,46,46,trial-046-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,428.6543,4.0,4,4,4,12,Sub6009_046_gustar.wav,10.9653,10.9653,fmri_naming_task-20251204-112857-CGDNW.log,6965
47,1,47,47,trial-047-dominas,5,dominas,damitiando,as,-as,rule_as,3,440.1542,4.0,4,4,4,12,Sub6009_047_dominas.wav,9.6914,9.6914,fmri_naming_task-20251204-112857-CGDNW.log,5691
48,1,48,48,trial-048-sentis,12,sentis,sontiondo,is,-is,rule_is,4,450.3708,4.0,4,4,4,12,Sub6009_048_sentis.wav,10.4282,10.4282,fmri_naming_task-20251204-112857-CGDNW.log,6428
49,1,49,49,trial-049-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,461.3207,4.0,5,5,5,13,Sub6009_049_impedir.wav,8.5572,8.5572,fmri_naming_task-20251204-112857-CGDNW.log,4557
50,1,50,50,trial-050-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,470.4206,4.0,5,5,5,13,Sub6009_050_recibis.wav,7.5492,7.5492,fmri_naming_task-20251204-112857-CGDNW.log,3549
51,1,51,51,trial-051-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,478.5038,4.0,5,5,5,13,Sub6009_051_comenzas.wav,8.6487,8.6487,fmri_naming_task-20251204-112857-CGDNW.log,4649
52,1,52,52,trial-052-dominas,5,dominas,damitiando,as,-as,rule_as,3,487.6871,4.0,5,5,5,14,Sub6009_052_dominas.wav,7.4229,7.4229,fmri_naming_task-20251204-112857-CGDNW.log,3423
53,1,53,53,trial-053-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,495.637,4.0,5,5,5,13,Sub6009_053_avanzar.wav,9.0146,9.0146,fmri_naming_task-20251204-112857-CGDNW.log,5015
54,1,54,54,trial-054-partir,10,partir,partiondo,ir,-ir,rule_ir,2,505.1869,4.0,5,5,5,14,Sub6009_054_partir.wav,7.6308,7.6308,fmri_naming_task-20251204-112857-CGDNW.log,3631
55,1,55,55,trial-055-sentis,12,sentis,sontiondo,is,-is,rule_is,4,513.3535,4.0,5,5,5,14,Sub6009_055_sentis.wav,9.9575,9.9575,fmri_naming_task-20251204-112857-CGDNW.log,5958
56,1,56,56,trial-056-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,523.8367,4.0,5,5,5,14,Sub6009_056_lavar.wav,8.3018,8.3018,fmri_naming_task-20251204-112857-CGDNW.log,4302
57,1,57,57,trial-057-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,532.67,4.0,5,5,5,15,Sub6009_057_gustar.wav,7.9323,7.9323,fmri_naming_task-20251204-112857-CGDNW.log,3932
58,1,58,58,trial-058-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,541.1366,4.0,5,5,5,15,Sub6009_058_deprimir.wav,10.3478,10.3478,fmri_naming_task-20251204-112857-CGDNW.log,6348
59,1,59,59,trial-059-montas,9,montas,mantiando,as,-as,rule_as,3,552.0198,4.0,5,5,5,15,Sub6009_059_montas.wav,8.3633,8.3633,fmri_naming_task-20251204-112857-CGDNW.log,4363
60,1,60,60,trial-060-definis,3,definis,dofiniondo,is,-is,rule_is,4,560.9197,4.0,5,5,5,15,Sub6009_060_definis.wav,8.2309,8.2309,fmri_naming_task-20251204-112857-CGDNW.log,4231
61,2,1,61,trial-061-montas,9,montas,mantiando,as,-as,rule_as,3,10.5228,4.0,1,6,6,16,Sub6009_061_montas.wav,8.6487,8.6487,fmri_naming_task-20251204-114126-GVZSJ.log,4649
62,2,2,62,trial-062-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,19.706,4.0,1,6,6,16,Sub6009_062_gustar.wav,9.3748,9.3748,fmri_naming_task-20251204-114126-GVZSJ.log,5375
63,2,3,63,trial-063-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,29.606,4.0,1,6,6,17,Sub6009_063_lavar.wav,8.1548,8.1548,fmri_naming_task-20251204-114126-GVZSJ.log,4155
64,2,4,64,trial-064-sentis,12,sentis,sontiondo,is,-is,rule_is,4,38.2892,4.0,1,6,6,16,Sub6009_064_sentis.wav,10.0575,10.0575,fmri_naming_task-20251204-114126-GVZSJ.log,6057
65,2,5,65,trial-065-dominas,5,dominas,damitiando,as,-as,rule_as,3,48.8724,4.0,1,6,6,17,Sub6009_065_dominas.wav,10.7074,10.7074,fmri_naming_task-20251204-114126-GVZSJ.log,6707
66,2,6,66,trial-066-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,60.1057,4.0,1,6,6,16,Sub6009_066_deprimir.wav,8.1809,8.1809,fmri_naming_task-20251204-114126-GVZSJ.log,4181
67,2,7,67,trial-067-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,68.8223,4.0,1,6,6,17,Sub6009_067_impedir.wav,8.0963,8.0963,fmri_naming_task-20251204-114126-GVZSJ.log,4096
68,2,8,68,trial-068-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,77.4555,4.0,1,6,6,18,Sub6009_068_comenzas.wav,8.4697,8.4697,fmri_naming_task-20251204-114126-GVZSJ.log,4470
69,2,9,69,trial-069-partir,10,partir,partiondo,ir,-ir,rule_ir,2,86.4554,4.0,1,6,6,18,Sub6009_069_partir.wav,8.0965,8.0965,fmri_naming_task-20251204-114126-GVZSJ.log,4097
70,2,10,70,trial-070-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,95.0887,4.0,1,6,6,18,Sub6009_070_avanzar.wav,9.392,9.392,fmri_naming_task-20251204-114126-GVZSJ.log,5392
71,2,11,71,trial-071-definis,3,definis,dofiniondo,is,-is,rule_is,4,105.0053,4.0,1,6,6,17,Sub6009_071_definis.wav,8.5295,8.5295,fmri_naming_task-20251204-114126-GVZSJ.log,4529
72,2,12,72,trial-072-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,114.0718,4.0,1,6,6,18,Sub6009_072_recibis.wav,9.4712,9.4712,fmri_naming_task-20251204-114126-GVZSJ.log,5471
73,2,13,73,trial-073-montas,9,montas,mantiando,as,-as,rule_as,3,124.0717,4.0,2,7,7,19,Sub6009_073_montas.wav,8.9616,8.9616,fmri_naming_task-20251204-114126-GVZSJ.log,4962
74,2,14,74,trial-074-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,133.555,4.0,2,7,7,19,Sub6009_074_impedir.wav,8.9837,8.9837,fmri_naming_task-20251204-114126-GVZSJ.log,4984
75,2,15,75,trial-075-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,143.0716,4.0,2,7,7,20,Sub6009_075_comenzas.wav,8.1161,8.1161,fmri_naming_task-20251204-114126-GVZSJ.log,4116
76,2,16,76,trial-076-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,151.7215,4.0,2,7,7,19,Sub6009_076_recibis.wav,8.9926,8.9926,fmri_naming_task-20251204-114126-GVZSJ.log,4993
77,2,17,77,trial-077-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,161.238,4.0,2,7,7,19,Sub6009_077_avanzar.wav,10.4335,10.4335,fmri_naming_task-20251204-114126-GVZSJ.log,6433
78,2,18,78,trial-078-dominas,5,dominas,damitiando,as,-as,rule_as,3,172.2046,4.0,2,7,7,21,Sub6009_078_dominas.wav,8.4795,8.4795,fmri_naming_task-20251204-114126-GVZSJ.log,4479
79,2,19,79,trial-079-sentis,12,sentis,sontiondo,is,-is,rule_is,4,181.2212,4.0,2,7,7,20,Sub6009_079_sentis.wav,9.4431,9.4431,fmri_naming_task-20251204-114126-GVZSJ.log,5443
80,2,20,80,trial-080-partir,10,partir,partiondo,ir,-ir,rule_ir,2,191.1878,4.0,2,7,7,20,Sub6009_080_partir.wav,8.5191,8.5191,fmri_naming_task-20251204-114126-GVZSJ.log,4519
81,2,21,81,trial-081-definis,3,definis,dofiniondo,is,-is,rule_is,4,200.2377,4.0,2,7,7,21,Sub6009_081_definis.wav,10.0113,10.0113,fmri_naming_task-20251204-114126-GVZSJ.log,6011
82,2,22,82,trial-082-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,210.7709,4.0,2,7,7,20,Sub6009_082_lavar.wav,9.3849,9.3849,fmri_naming_task-20251204-114126-GVZSJ.log,5385
83,2,23,83,trial-083-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,220.6875,4.0,2,7,7,21,Sub6009_083_gustar.wav,8.1742,8.1742,fmri_naming_task-20251204-114126-GVZSJ.log,4174
84,2,24,84,trial-084-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,229.3874,4.0,2,7,7,21,Sub6009_084_deprimir.wav,11.1103,11.1103,fmri_naming_task-20251204-114126-GVZSJ.log,7110
85,2,25,85,trial-085-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,241.0206,4.0,3,8,8,22,Sub6009_085_comenzas.wav,10.4999,10.4999,fmri_naming_task-20251204-114126-GVZSJ.log,6500
86,2,26,86,trial-086-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,252.0539,4.0,3,8,8,22,Sub6009_086_impedir.wav,8.4435,8.4435,fmri_naming_task-20251204-114126-GVZSJ.log,4443
87,2,27,87,trial-087-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,261.0204,4.0,3,8,8,22,Sub6009_087_gustar.wav,10.7016,10.7016,fmri_naming_task-20251204-114126-GVZSJ.log,6702
88,2,28,88,trial-088-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,272.2703,4.0,3,8,8,23,Sub6009_088_lavar.wav,7.5177,7.5177,fmri_naming_task-20251204-114126-GVZSJ.log,3518
89,2,29,89,trial-089-partir,10,partir,partiondo,ir,-ir,rule_ir,2,280.3203,4.0,3,8,8,23,Sub6009_089_partir.wav,8.0427,8.0427,fmri_naming_task-20251204-114126-GVZSJ.log,4043
90,2,30,90,trial-090-definis,3,definis,dofiniondo,is,-is,rule_is,4,288.8869,4.0,3,8,8,22,Sub6009_090_definis.wav,7.8918,7.8918,fmri_naming_task-20251204-114126-GVZSJ.log,3892
91,2,31,91,trial-091-montas,9,montas,mantiando,as,-as,rule_as,3,297.3034,4.0,3,8,8,23,Sub6009_091_montas.wav,7.8787,7.8787,fmri_naming_task-20251204-114126-GVZSJ.log,3879
92,2,32,92,trial-092-dominas,5,dominas,damitiando,as,-as,rule_as,3,305.7034,4.0,3,8,8,24,Sub6009_092_dominas.wav,8.2715,8.2715,fmri_naming_task-20251204-114126-GVZSJ.log,4272
93,2,33,93,trial-093-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,314.5033,4.0,3,8,8,24,Sub6009_093_deprimir.wav,8.6024,8.6024,fmri_naming_task-20251204-114126-GVZSJ.log,4602
94,2,34,94,trial-094-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,323.6532,4.0,3,8,8,23,Sub6009_094_recibis.wav,8.0354,8.0354,fmri_naming_task-20251204-114126-GVZSJ.log,4035
95,2,35,95,trial-095-sentis,12,sentis,sontiondo,is,-is,rule_is,4,332.2198,4.0,3,8,8,24,Sub6009_095_sentis.wav,9.3721,9.3721,fmri_naming_task-20251204-114126-GVZSJ.log,5372
96,2,36,96,trial-096-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,342.1197,4.0,3,8,8,24,Sub6009_096_avanzar.wav,8.9307,8.9307,fmri_naming_task-20251204-114126-GVZSJ.log,4931
97,2,37,97,trial-097-dominas,5,dominas,damitiando,as,-as,rule_as,3,351.6029,4.0,4,9,9,25,Sub6009_097_dominas.wav,7.9041,7.9041,fmri_naming_task-20251204-114126-GVZSJ.log,3904
98,2,38,98,trial-098-definis,3,definis,dofiniondo,is,-is,rule_is,4,360.0362,4.0,4,9,9,25,Sub6009_098_definis.wav,8.395,8.395,fmri_naming_task-20251204-114126-GVZSJ.log,4395
99,2,39,99,trial-099-sentis,12,sentis,sontiondo,is,-is,rule_is,4,368.9528,4.0,4,9,9,26,Sub6009_099_sentis.wav,9.9497,9.9497,fmri_naming_task-20251204-114126-GVZSJ.log,5950
100,2,40,100,trial-100-montas,9,montas,mantiando,as,-as,rule_as,3,379.436,4.0,4,9,9,26,Sub6009_100_montas.wav,8.8646,8.8646,fmri_naming_task-20251204-114126-GVZSJ.log,4865
101,2,41,101,trial-101-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,388.8352,4.0,4,9,9,27,Sub6009_101_comenzas.wav,7.5031,7.5031,fmri_naming_task-20251204-114126-GVZSJ.log,3503
102,2,42,102,trial-102-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,396.8692,4.0,4,9,9,25,Sub6009_102_impedir.wav,11.8227,11.8227,fmri_naming_task-20251204-114126-GVZSJ.log,7823
103,2,43,103,trial-103-partir,10,partir,partiondo,ir,-ir,rule_ir,2,409.2191,4.0,4,9,9,26,Sub6009_103_partir.wav,8.652,8.652,fmri_naming_task-20251204-114126-GVZSJ.log,4652
104,2,44,104,trial-104-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,418.419,4.0,4,9,9,25,Sub6009_104_gustar.wav,8.6178,8.6178,fmri_naming_task-20251204-114126-GVZSJ.log,4618
105,2,45,105,trial-105-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,427.5689,4.0,4,9,9,26,Sub6009_105_avanzar.wav,10.1247,10.1247,fmri_naming_task-20251204-114126-GVZSJ.log,6125
106,2,46,106,trial-106-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,438.2188,4.0,4,9,9,27,Sub6009_106_recibis.wav,7.9315,7.9315,fmri_naming_task-20251204-114126-GVZSJ.log,3931
107,2,47,107,trial-107-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,446.6854,4.0,4,9,9,27,Sub6009_107_deprimir.wav,10.5565,10.5565,fmri_naming_task-20251204-114126-GVZSJ.log,6556
108,2,48,108,trial-108-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,457.7686,4.0,4,9,9,27,Sub6009_108_lavar.wav,7.913,7.913,fmri_naming_task-20251204-114126-GVZSJ.log,3913
109,2,49,109,trial-109-montas,9,montas,mantiando,as,-as,rule_as,3,466.2185,4.0,5,10,10,28,Sub6009_109_montas.wav,9.6207,9.6207,fmri_naming_task-20251204-114126-GVZSJ.log,5621
110,2,50,110,trial-110-impedir,7,impedir,impediondo,ir,-ir,rule_ir,2,476.3684,4.0,5,10,10,28,Sub6009_110_impedir.wav,9.5627,9.5627,fmri_naming_task-20251204-114126-GVZSJ.log,5563
111,2,51,111,trial-111-partir,10,partir,partiondo,ir,-ir,rule_ir,2,486.485,4.0,5,10,10,29,Sub6009_111_partir.wav,8.7904,8.7904,fmri_naming_task-20251204-114126-GVZSJ.log,4790
112,2,52,112,trial-112-comenzas,2,comenzas,camenziando,as,-as,rule_as,3,495.8016,4.0,5,10,10,29,Sub6009_112_comenzas.wav,8.8276,8.8276,fmri_naming_task-20251204-114126-GVZSJ.log,4828
113,2,53,113,trial-113-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,505.1515,4.0,5,10,10,30,Sub6009_113_deprimir.wav,9.5201,9.5201,fmri_naming_task-20251204-114126-GVZSJ.log,5520
114,2,54,114,trial-114-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,515.2014,4.0,5,10,10,28,Sub6009_114_recibis.wav,9.5867,9.5867,fmri_naming_task-20251204-114126-GVZSJ.log,5587
115,2,55,115,trial-115-gustar,6,gustar,gustiando,ar,-ar,rule_ar,1,525.318,4.0,5,10,10,28,Sub6009_115_gustar.wav,8.8583,8.8583,fmri_naming_task-20251204-114126-GVZSJ.log,4858
116,2,56,116,trial-116-avanzar,1,avanzar,avanziando,ar,-ar,rule_ar,1,534.7179,4.0,5,10,10,29,Sub6009_116_avanzar.wav,8.9719,8.9719,fmri_naming_task-20251204-114126-GVZSJ.log,4972
117,2,57,117,trial-117-sentis,12,sentis,sontiondo,is,-is,rule_is,4,544.2178,4.0,5,10,10,29,Sub6009_117_sentis.wav,8.4995,8.4995,fmri_naming_task-20251204-114126-GVZSJ.log,4499
118,2,58,118,trial-118-lavar,8,lavar,laviando,ar,-ar,rule_ar,1,553.251,4.0,5,10,10,30,Sub6009_118_lavar.wav,10.2871,10.2871,fmri_naming_task-20251204-114126-GVZSJ.log,6287
119,2,59,119,trial-119-definis,3,definis,dofiniondo,is,-is,rule_is,4,564.0676,4.0,5,10,10,30,Sub6009_119_definis.wav,7.8599,7.8599,fmri_naming_task-20251204-114126-GVZSJ.log,3860
120,2,60,120,trial-120-dominas,5,dominas,damitiando,as,-as,rule_as,3,572.4508,4.0,5,10,10,30,Sub6009_120_dominas.wav,8.1702,8.1702,fmri_naming_task-20251204-114126-GVZSJ.log,4170
121,3,1,121,trial-121-recibis,11,recibis,rocibiondo,is,-is,rule_is,4,10.5261,4.0,1,11,11,31,Sub6009_121_recibis.wav,10.5709,10.5709,fmri_naming_task-20251204-115215-BRHBU.log,6571
122,3,2,122,trial-122-montas,9,montas,mantiando,as,-as,rule_as,3,21.626,4.0,1,11,11,31,Sub6009_122_montas.wav,10.4148,10.4148,fmri_naming_task-20251204-115215-BRHBU.log,6415
123,3,3,123,trial-123-deprimir,4,deprimir,deprimiondo,ir,-ir,rule_ir,2,32.5759,4.0,1,11,11,31,Sub6009_123_deprimir.wav,7.7334,7.7334,fmri_naming_task-20251204-115215-BRHBU.log,3733
